数据生成时间：2021-01-11 10:30
数据生成条件：
1. 时间范围：20210108至20210110
2. 时间单位：分日
3. 推广设备：计算机，移动设备

日期,账户,推广计划,推广计划ID,展现,点击,消费,点击率,平均点击价格,网页转化,商桥转化
"2021-01-10","奥鹏hljljk-4","第三方软件-桌面日历",142866657,3934,142,29.64,3.61%,0.21,0,0
"2021-01-10","奥鹏hljljk-4","第三方软件-瞩目",142866658,2755,1079,240.87,39.17%,0.22,0,0
"2021-01-10","奥鹏hljljk-4","第三方软件-智能ABC",142866659,671,129,28.06,19.23%,0.22,0,0
"2021-01-10","奥鹏hljljk-4","行业定投-五笔输入法",142866660,2807,132,45.71,4.70%,0.35,0,0
"2021-01-10","奥鹏hljljk-4","行业定投-拼音输入法",142866661,23906,4927,1977.39,20.61%,0.40,0,0
"2021-01-10","奥鹏hljljk-4","行业定投-WPS办公软件",142866662,3494,461,139.47,13.19%,0.30,0,0
"2021-01-10","奥鹏hljljk-4","行业定投-WPS-excel",142866663,2625,457,151.79,17.41%,0.33,0,0
"2021-01-09","奥鹏hljljk-4","第三方软件-bandzip",142866631,7835,1753,412.64,22.37%,0.24,0,0
"2021-01-09","奥鹏hljljk-4","第三方软件-foxmail",142866632,9886,417,161.51,4.22%,0.39,0,0
"2021-01-09","奥鹏hljljk-4","第三方软件-classin",142866633,2122,633,192.80,29.83%,0.30,0,0
"2021-01-09","奥鹏hljljk-4","第三方软件-CAJViewer",142866634,11718,1055,409.79,9.00%,0.39,0,0
"2021-01-09","奥鹏hljljk-4","第三方软件-cad快速看图",142866635,9196,17,4.33,0.18%,0.25,0,0
"2021-01-09","奥鹏hljljk-4","第三方软件-WPS-excel",142866636,237176,4183,1506.15,1.76%,0.36,0,0
"2021-01-09","奥鹏hljljk-4","第三方软件-WPS",142866637,59480,3103,1175.56,5.22%,0.38,0,0
"2021-01-09","奥鹏hljljk-4","第三方软件-whatsapp",142866638,1796,57,11.87,3.17%,0.21,0,0
"2021-01-09","奥鹏hljljk-4","第三方软件-Rar解压软件",142866639,136196,8515,3129.76,6.25%,0.37,0,0
"2021-01-09","奥鹏hljljk-4","第三方软件-暴风影音",142866640,11271,270,74.28,2.40%,0.28,0,0
"2021-01-09","奥鹏hljljk-4","第三方软件-zoom视频会议",142866641,621,20,4.40,3.22%,0.22,0,0
"2021-01-09","奥鹏hljljk-4","第三方软件-WPS-word",142866642,215732,6636,1975.96,3.08%,0.30,0,0
"2021-01-09","奥鹏hljljk-4","第三方软件-WPS-PPT",142866643,22365,2085,626.22,9.32%,0.30,0,0
"2021-01-09","奥鹏hljljk-4","第三方软件-极品五笔输入法",142866644,17954,1460,741.92,8.13%,0.51,0,0
"2021-01-09","奥鹏hljljk-4","第三方软件-极点五笔输入法",142866645,1431,169,60.83,11.81%,0.36,0,0
"2021-01-09","奥鹏hljljk-4","第三方软件-火狐浏览器",142866646,5816,12,3.84,0.21%,0.32,0,0
"2021-01-09","奥鹏hljljk-4","第三方软件-光影魔术手",142866647,2728,25,5.55,0.92%,0.22,0,0
"2021-01-09","奥鹏hljljk-4","第三方软件-网易邮箱大师",142866648,7924,778,200.29,9.82%,0.26,0,0
"2021-01-09","奥鹏hljljk-4","第三方软件-万能五笔",142866649,51199,4334,2378.77,8.47%,0.55,0,0
"2021-01-09","奥鹏hljljk-4","第三方软件-输入法-搜狗",142866650,106383,682,222.53,0.64%,0.33,0,0
"2021-01-09","奥鹏hljljk-4","第三方软件-芒果TV",142866651,2092,37,7.23,1.77%,0.20,0,0
"2021-01-09","奥鹏hljljk-4","第三方软件-洋葱教学",142866652,1047,248,55.66,23.69%,0.22,0,0
"2021-01-09","奥鹏hljljk-4","第三方软件-逍遥笔手写输入法",142866653,62270,593,174.60,0.95%,0.29,0,0
"2021-01-09","奥鹏hljljk-4","第三方软件-微师客户端",142866654,1969,768,142.02,39.00%,0.18,0,0
"2021-01-09","奥鹏hljljk-4","第三方软件-网易云音乐",142866655,178821,3080,1037.84,1.72%,0.34,0,0
"2021-01-09","奥鹏hljljk-4","公司软件-C盘瘦身",142866656,113467,3824,1381.72,3.37%,0.36,0,0
"2021-01-09","奥鹏hljljk-4","第三方软件-桌面日历",142866657,4353,146,30.90,3.35%,0.21,0,0
"2021-01-09","奥鹏hljljk-4","第三方软件-瞩目",142866658,2351,855,193.89,36.37%,0.23,0,0
"2021-01-09","奥鹏hljljk-4","第三方软件-智能ABC",142866659,669,154,34.21,23.02%,0.22,0,0
"2021-01-09","奥鹏hljljk-4","行业定投-五笔输入法",142866660,2777,121,42.20,4.36%,0.35,0,0
"2021-01-09","奥鹏hljljk-4","行业定投-拼音输入法",142866661,24688,4839,1946.96,19.60%,0.40,0,0
"2021-01-09","奥鹏hljljk-4","行业定投-WPS办公软件",142866662,4590,509,154.66,11.09%,0.30,0,0
"2021-01-09","奥鹏hljljk-4","行业定投-WPS-excel",142866663,2659,404,132.82,15.19%,0.33,0,0
"2021-01-08","奥鹏hljljk-4","第三方软件-bandzip",142866631,7863,1771,421.01,22.52%,0.24,0,0
"2021-01-08","奥鹏hljljk-4","第三方软件-foxmail",142866632,19637,851,341.16,4.33%,0.40,0,0
"2021-01-08","奥鹏hljljk-4","第三方软件-classin",142866633,928,215,72.14,23.17%,0.34,0,0
"2021-01-08","奥鹏hljljk-4","第三方软件-CAJViewer",142866634,13938,1403,546.90,10.07%,0.39,0,0
"2021-01-08","奥鹏hljljk-4","第三方软件-cad快速看图",142866635,9770,13,3.72,0.13%,0.29,0,0
"2021-01-08","奥鹏hljljk-4","第三方软件-Rar解压软件",142866639,148634,8661,3150.18,5.83%,0.36,0,0
"2021-01-08","奥鹏hljljk-4","第三方软件-输入法-搜狗",142866650,105915,404,137.07,0.38%,0.34,0,0
"2021-01-08","奥鹏hljljk-4","第三方软件-逍遥笔手写输入法",142866653,73248,625,193.78,0.85%,0.31,0,0
"2021-01-08","奥鹏hljljk-4","公司软件-C盘瘦身",142866656,143433,4336,1555.91,3.02%,0.36,0,0
"2021-01-08","奥鹏hljljk-4","行业定投-拼音输入法",142866661,26272,2687,1101.94,10.23%,0.41,0,0
"2021-01-08","奥鹏hljljk-4","第三方软件-WPS-excel",142866636,233969,2780,1030.97,1.19%,0.37,0,0
"2021-01-08","奥鹏hljljk-4","第三方软件-WPS",142866637,31790,1021,396.69,3.21%,0.39,0,0
"2021-01-08","奥鹏hljljk-4","第三方软件-whatsapp",142866638,2229,63,13.58,2.83%,0.22,0,0
"2021-01-08","奥鹏hljljk-4","第三方软件-暴风影音",142866640,9574,272,76.05,2.84%,0.28,0,0
"2021-01-08","奥鹏hljljk-4","第三方软件-zoom视频会议",142866641,388,7,1.22,1.80%,0.17,0,0
"2021-01-08","奥鹏hljljk-4","第三方软件-WPS-word",142866642,162467,3735,1187.15,2.30%,0.32,0,0
"2021-01-08","奥鹏hljljk-4","第三方软件-WPS-PPT",142866643,8049,845,255.42,10.50%,0.30,0,0
"2021-01-08","奥鹏hljljk-4","第三方软件-极品五笔输入法",142866644,11608,854,470.92,7.36%,0.55,0,0
"2021-01-08","奥鹏hljljk-4","第三方软件-极点五笔输入法",142866645,1261,102,40.27,8.09%,0.39,0,0
"2021-01-08","奥鹏hljljk-4","第三方软件-火狐浏览器",142866646,6295,12,2.89,0.19%,0.24,0,0
"2021-01-08","奥鹏hljljk-4","第三方软件-光影魔术手",142866647,2522,20,4.26,0.79%,0.21,0,0
"2021-01-08","奥鹏hljljk-4","第三方软件-网易邮箱大师",142866648,7186,336,86.18,4.68%,0.26,0,0
"2021-01-08","奥鹏hljljk-4","第三方软件-万能五笔",142866649,39463,2394,1425.12,6.07%,0.60,0,0
"2021-01-08","奥鹏hljljk-4","第三方软件-芒果TV",142866651,1870,32,6.18,1.71%,0.19,0,0
"2021-01-08","奥鹏hljljk-4","第三方软件-洋葱教学",142866652,689,121,28.09,17.56%,0.23,0,0
"2021-01-08","奥鹏hljljk-4","第三方软件-微师客户端",142866654,1487,491,96.87,33.02%,0.20,0,0
"2021-01-08","奥鹏hljljk-4","第三方软件-网易云音乐",142866655,159689,1975,692.15,1.24%,0.35,0,0
"2021-01-08","奥鹏hljljk-4","第三方软件-桌面日历",142866657,4853,176,36.99,3.63%,0.21,0,0
"2021-01-08","奥鹏hljljk-4","第三方软件-瞩目",142866658,1531,300,75.75,19.60%,0.25,0,0
"2021-01-08","奥鹏hljljk-4","第三方软件-智能ABC",142866659,586,115,27.64,19.62%,0.24,0,0
"2021-01-08","奥鹏hljljk-4","行业定投-五笔输入法",142866660,2778,107,36.31,3.85%,0.34,0,0
"2021-01-08","奥鹏hljljk-4","行业定投-WPS办公软件",142866662,2661,394,119.95,14.81%,0.30,0,0
"2021-01-08","奥鹏hljljk-4","行业定投-WPS-excel",142866663,1681,189,62.63,11.24%,0.33,0,0
